"Artist_Name","Album_Title","Genre","Composer","Track_Name","Track_Price","InvoiceId","Invoice_TrackId","Invoice_Track_Price","SupportRepId","SalesRep_Name","SalesRep_Title","SalesRep_City","SalesRep_State","SalesRep_Country","CustomerId","Customer_Name","Customer_City","Customer_State","Customer_Country"
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Aftermath,0.99,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Alarum,0.99,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Army Ants,0.99,401,2721,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,46,Hugh O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Babylon,0.99,187,2727,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,8,Daan Peeters,Brussels,,Belgium
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Babylon,0.99,401,2727,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,46,Hugh O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Emerald,0.99,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Gyroscope,0.99,82,2723,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Gyroscope,0.99,401,2723,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,46,Hugh O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Psychopomp,0.99,292,2722,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,47,Lucas Mancini,Rome,RM,Italy
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Pulse,0.99,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Release,0.99,401,2725,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,46,Hugh O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Temptation,0.99,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Transmission,0.99,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,"5.15",0.99,296,2746,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,7,Astrid Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,"Pete Townshend, Roger Daltrey","Anyway, Anyhow, Anywhere",0.99,82,2732,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Baba O'Riley,0.99,402,2743,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle,Boris The Spider,0.99,187,2736,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,8,Daan Peeters,Brussels,,Belgium
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle,Boris The Spider,0.99,293,2736,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,2,Leonie Köhler,Stuttgart,,Germany
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Happy Jack,0.99,294,2737,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,3,François Tremblay,Montréal,QC,Canada
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I Can See For Miles,0.99,402,2739,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I Can't Explain,0.99,402,2731,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I'm A Boy,0.99,402,2735,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Join Together,0.99,402,2747,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Let's See Action,0.99,187,2745,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,8,Daan Peeters,Brussels,,Belgium
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Magic Bus,0.99,295,2740,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,5,František Wichterlová,Prague,,Czech Republic
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,My Generation,0.99,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Pictures Of Lily,0.99,294,2738,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,3,François Tremblay,Montréal,QC,Canada
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Pinball Wizard,0.99,82,2741,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Squeeze Box,0.99,296,2748,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,7,Astrid Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Substitute,0.99,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,The Seeker,0.99,295,2742,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,5,František Wichterlová,Prague,,Czech Republic
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Who Are You (Single Edit Version),0.99,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Won't Get Fooled Again (Full Length Version),0.99,296,2744,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,7,Astrid Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,You Better You Bet,0.99,82,2750,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,You Better You Bet,0.99,296,2750,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,7,Astrid Gruber,Vienne,,Austria
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Até Que Enfim Encontrei Você,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Azul Da Cor Do Mar,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Chocolate,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Compadre,0.99,190,2763,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,25,Victor Stevens,Madison,WI,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Compadre,0.99,403,2763,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 1),Latin,"Do Vale, João/Luiz Wanderley",Coroné Antonio Bento,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Carlos Imperial/Tim Maia,Cristina Nº 2,0.99,297,2762,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Música No Ar,0.99,82,2759,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Música No Ar,0.99,188,2759,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,22,Heather Leacock,Orlando,FL,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,New Love,0.99,403,2757,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Não Vou Ficar,0.99,297,2758,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Gilson Mendonça/Michel,O Descobridor Dos Sete Mares,0.99,297,2754,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Over Again,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Genival Cassiano/Silvio Rochael,Primavera,0.99,402,2751,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,50,Enrique Muñoz,Madrid,,Spain
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Réu Confesso,0.99,190,2765,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,25,Victor Stevens,Madison,WI,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Carlos Imperial/Edardo Araújo,Salve Nossa Senhora,0.99,189,2760,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,23,John Gordon,Boston,MA,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Genival Cassiano,Você Fugiu,0.99,189,2761,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,23,John Gordon,Boston,MA,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,A Festa Do Santo Reis,0.99,191,2771,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,27,Patrick Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Balanço,0.99,192,2777,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Canário Do Reino,0.99,403,2775,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Esta É A Canção,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Eu Amo Você,0.99,297,2770,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Formigueiro,0.99,298,2780,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Gostava Tanto De Você,0.99,191,2767,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,27,Patrick Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,I Don't Know What To Do With Myself,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Nosso Adeus,0.99,297,2774,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,191,2769,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,27,Patrick Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,403,2769,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 2),Latin,,O Que Me Importa,0.99,297,2766,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,11,Alexandre Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Padre Cícero,0.99,191,2773,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,27,Patrick Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Aprender A Ser Só,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Ser Amado,0.99,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Você,0.99,82,2768,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,28,Julia Barnett,Salt Lake City,UT,USA
Titãs,Acústico,Alternative & Punk,Titãs,"32 Dentes",0.99,86,2794,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,47,Lucas Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,86,2792,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,47,Lucas Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,298,2792,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Bichos Escrotos (Vinheta),0.99,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,192,2793,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,403,2793,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,192,2781,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,403,2781,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Diversão,0.99,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,Família,0.99,84,2784,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,43,Isabelle Mercier,Dijon,,France
Titãs,Acústico,Alternative & Punk,Titãs,Flores,0.99,192,2789,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Go Back,0.99,83,2782,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,42,Wyatt Girard,Bordeaux,,France
Titãs,Acústico,Alternative & Punk,Titãs,Hereditário,0.99,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata,0.99,298,2798,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata (Vinheta),0.99,192,2797,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Marvin,0.99,403,2787,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Nem 5 Minutos Guardados,0.99,85,2788,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,45,Ladislav Kovács,Budapest,,Hungary
Titãs,Acústico,Alternative & Punk,Titãs,Não Vou Lutar,0.99,86,2796,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,47,Lucas Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,85,2786,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,45,Ladislav Kovács,Budapest,,Hungary
Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,298,2786,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Os Cegos Do Castelo,0.99,192,2785,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,31,Martha Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Palavras,0.99,86,2790,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,47,Lucas Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,Polícia (Vinheta),0.99,403,2799,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Prá Dizer Adeus,0.99,84,2783,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,43,Isabelle Mercier,Dijon,,France
Titãs,Acústico,Alternative & Punk,Titãs,Querem Meu Sangue,0.99,87,2800,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Titãs,Acústico,Alternative & Punk,Titãs,Televisão,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Amanhã Não Se Sabe,0.99,193,2809,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Toni Bellotto,Caras Como Eu,0.99,298,2810,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,Charles Gavin/Marcelo Fromer/Sérgio Britto,Desordem,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto/Toni Bellotto,Domingo,0.99,87,2808,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,Era Uma Vez,0.99,87,2812,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Nando Reis,Eu E Ela,0.99,193,2815,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Insensível,0.99,404,2814,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,6,Helena Holý,Prague,,Czech Republic
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,87,2804,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,298,2804,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",Miséria,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes,Não Vou Me Adaptar,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Antonio Lopes,Senhor Delegado/Eu Não Aguento,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,Senhora E Senhor,0.99,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,Sonifera Ilha,0.99,193,2803,0.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Nando Reis,Sua Impossivel Chance,0.99,403,2805,0.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,56,Diego Gutiérrez,Buenos Aires,,Argentina
Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,87,2816,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,298,2816,0.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,Erasmo Carlos/Roberto Carlos,É Preciso Saber Viver,0.99,,,,,,,,,,,,,,
Battlestar Galactica,Battlestar Galactica: The Story So Far,Science Fiction,,Battlestar Galactica: The Story So Far,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Day In the Life,1.99,193,2833,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Measure of Salvation,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Collaborators,1.99,404,2823,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,6,Helena Holý,Prague,,Czech Republic
Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,,"Crossroads, Pt. 1",1.99,299,2837,1.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,26,Richard Cunningham,Fort Worth,TX,USA
Battlestar Galactica,"Battlestar Galactica, Season 3",Sci Fi & Fantasy,,"Crossroads, Pt. 2",1.99,88,2838,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,57,Luis Rojas,Santiago,,Chile
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Dirty Hands,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 1",1.99,193,2821,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 2",1.99,298,2822,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Hero,1.99,88,2826,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,57,Luis Rojas,Santiago,,Chile
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Maelstrom,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Occupation / Precipice,1.99,87,2820,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,51,Joakim Johansson,Stockholm,,Sweden
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Rapture,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Taking a Break from All Your Worries,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Eye of Jupiter,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Passage,1.99,298,2828,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,17,Jack Smith,Redmond,WA,USA
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Son Also Rises,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,88,2832,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,57,Luis Rojas,Santiago,,Chile
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,404,2832,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,6,Helena Holý,Prague,,Czech Republic
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Torn,1.99,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Unfinished Business,1.99,193,2827,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Heroes,"Heroes, Season 1",Drama,,.07%,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Better Halves,1.99,88,2844,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,57,Luis Rojas,Santiago,,Chile
Heroes,"Heroes, Season 1",Drama,,Collision,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Company Man,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Company Man,1.99,299,2855,1.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,26,Richard Cunningham,Fort Worth,TX,USA
Heroes,"Heroes, Season 1",Drama,,Distractions,1.99,193,2851,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Heroes,"Heroes, Season 1",Drama,,Don't Look Back,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Fallout,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Five Years Gone,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",TV Shows,,Genesis,1.99,193,2839,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Heroes,"Heroes, Season 1",Drama,,Hiros,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,Homecoming,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",Drama,,How to Stop an Exploding Man,1.99,96,3223,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,45,Ladislav Kovács,Budapest,,Hungary
Heroes,"Heroes, Season 1",Drama,,How to Stop an Exploding Man,1.99,202,3223,1.99,4,Margaret Park,Sales Support Agent,Calgary,AB,Canada,39,Camille Bernard,Paris,,France
Heroes,"Heroes, Season 1",Drama,,Landslide,1.99,,,,,,,,,,,,,,
Heroes,"Heroes, Season 1",TV Shows,,Nothing to Hide,1.99,193,2845,1.99,3,Jane Peacock,Sales Support Agent,Calgary,AB,Canada,37,Fynn Zimmermann,Frankfurt,,Germany
Heroes,"Heroes, Season 1",Drama,,One Giant Leap,1.99,404,2841,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,6,Helena Holý,Prague,,Czech Republic
Heroes,"Heroes, Season 1",Drama,,Parasite,1.99,88,2856,1.99,5,Steve Johnson,Sales Support Agent,Calgary,AB,Canada,57,Luis Rojas,Santiago,,Chile
Heroes,"Heroes, Season 1",Drama,,Run!,1.99,,,,,,,,,,,,,,
